name	taxonomy_id	taxonomy_lvl	2827.bracken_num	2827.bracken_frac	2828.bracken_num	2828.bracken_frac	2830.bracken_num	2830.bracken_frac	2831.bracken_num	2831.bracken_frac	2832.bracken_num	2832.bracken_frac	2833.bracken_num	2833.bracken_frac	2834.bracken_num	2834.bracken_frac	2836.bracken_num	2836.bracken_frac	2837.bracken_num	2837.bracken_frac	2839.bracken_num	2839.bracken_frac	2840.bracken_num	2840.bracken_frac	2841.bracken_num	2841.bracken_frac	2842.bracken_num	2842.bracken_frac	2845.bracken_num	2845.bracken_frac	2846.bracken_num	2846.bracken_frac	2847.bracken_num	2847.bracken_frac	2850.bracken_num	2850.bracken_frac	2853.bracken_num	2853.bracken_frac	2854.bracken_num	2854.bracken_frac	2855.bracken_num	2855.bracken_frac	2857.bracken_num	2857.bracken_frac	2858.bracken_num	2858.bracken_frac	2859.bracken_num	2859.bracken_frac	2862.bracken_num	2862.bracken_frac	2866.bracken_num	2866.bracken_frac	2867.bracken_num	2867.bracken_frac	2870.bracken_num	2870.bracken_frac	2871.bracken_num	2871.bracken_frac	2872.bracken_num	2872.bracken_frac
Glutamicibacter	1742989	G	28	0.00004	0	0.00000	34	0.00004	15	0.00002	22	0.00002	36	0.00002	30	0.00004	52	0.00005	0	0.00000	30	0.00005	0	0.00000	50	0.00006	0	0.00000	33	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	29	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00002	40	0.00005
Kocuria	57493	G	26	0.00004	0	0.00000	37	0.00004	28	0.00003	218	0.00024	68	0.00005	19	0.00003	20	0.00002	0	0.00000	25	0.00004	17	0.00003	0	0.00000	0	0.00000	37	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00003	39	0.00003	45	0.00005	17	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00002
Citricoccus	169133	G	20	0.00003	0	0.00000	29	0.00004	0	0.00000	0	0.00000	51	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00006	0	0.00000	0	0.00000	30	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudarthrobacter	1742993	G	14	0.00002	0	0.00000	43	0.00005	58	0.00007	38	0.00004	87	0.00006	13	0.00002	31	0.00003	0	0.00000	23	0.00004	0	0.00000	17	0.00002	0	0.00000	43	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00002	45	0.00005	17	0.00002	29	0.00003	0	0.00000	23	0.00004	16	0.00002	0	0.00000	39	0.00004	32	0.00004
Rothia	32207	G	18	0.00003	0	0.00000	58	0.00007	20	0.00002	56	0.00006	72	0.00005	0	0.00000	73	0.00007	0	0.00000	55	0.00009	0	0.00000	39	0.00005	0	0.00000	81	0.00008	77	0.00010	0	0.00000	0	0.00000	0	0.00000	19	0.00002	34	0.00003	66	0.00008	23	0.00003	35	0.00003	0	0.00000	26	0.00004	28	0.00003	0	0.00000	14	0.00002	42	0.00005
Cellulomonas	1707	G	78	0.00012	20	0.00002	69	0.00008	43	0.00005	86	0.00009	143	0.00010	23	0.00003	53	0.00005	0	0.00000	48	0.00008	37	0.00005	35	0.00004	18	0.00003	42	0.00004	25	0.00003	39	0.00007	16	0.00002	40	0.00005	24	0.00003	55	0.00004	154	0.00018	58	0.00008	37	0.00003	18	0.00002	30	0.00005	37	0.00005	28	0.00005	34	0.00004	50	0.00006
Paraoerskovia	665568	G	20	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brachybacterium	43668	G	83	0.00013	11	0.00001	75	0.00009	36	0.00004	55	0.00006	62	0.00004	23	0.00003	28	0.00003	0	0.00000	28	0.00005	42	0.00006	50	0.00006	16	0.00002	49	0.00005	16	0.00002	13	0.00002	0	0.00000	37	0.00005	20	0.00002	35	0.00003	106	0.00012	42	0.00006	21	0.00002	0	0.00000	33	0.00005	32	0.00004	33	0.00005	17	0.00002	55	0.00007
Cellulosimicrobium	157920	G	30	0.00005	0	0.00000	0	0.00000	14	0.00002	0	0.00000	15	0.00001	19	0.00003	22	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00001	28	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00002	11	0.00002	0	0.00000	0	0.00000
Isoptericola	254250	G	19	0.00003	0	0.00000	0	0.00000	16	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Xylanimonas	186188	G	15	0.00002	0	0.00000	12	0.00001	0	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00003	0	0.00000	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brevibacterium	1696	G	73	0.00011	33	0.00004	108	0.00013	81	0.00010	127	0.00014	149	0.00010	37	0.00005	99	0.00010	16	0.00002	78	0.00013	69	0.00010	125	0.00016	44	0.00006	143	0.00014	27	0.00004	44	0.00008	52	0.00005	63	0.00008	47	0.00005	258	0.00020	156	0.00018	55	0.00008	62	0.00005	19	0.00003	60	0.00010	93	0.00011	122	0.00020	110	0.00012	76	0.00009
Janibacter	53457	G	19	0.00003	15	0.00002	25	0.00003	25	0.00003	34	0.00004	46	0.00003	12	0.00002	25	0.00002	0	0.00000	21	0.00003	33	0.00005	59	0.00007	14	0.00002	37	0.00004	14	0.00002	17	0.00003	51	0.00005	21	0.00003	23	0.00003	121	0.00009	78	0.00009	11	0.00002	26	0.00002	0	0.00000	32	0.00005	39	0.00005	58	0.00009	45	0.00005	36	0.00004
Intrasporangium	53357	G	11	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ornithinimicrobium	125287	G	16	0.00003	0	0.00000	13	0.00002	25	0.00003	27	0.00003	22	0.00002	0	0.00000	13	0.00001	0	0.00000	12	0.00002	15	0.00002	18	0.00002	0	0.00000	16	0.00002	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	35	0.00003	15	0.00002	12	0.00002	11	0.00001	0	0.00000	17	0.00003	11	0.00001	0	0.00000	0	0.00000	27	0.00003
Sanguibacter	60919	G	20	0.00003	0	0.00000	16	0.00002	0	0.00000	0	0.00000	16	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Georgenia	154116	G	18	0.00003	0	0.00000	15	0.00002	12	0.00001	16	0.00002	26	0.00002	0	0.00000	0	0.00000	0	0.00000	20	0.00003	14	0.00002	0	0.00000	0	0.00000	27	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	27	0.00003	0	0.00000	0	0.00000	0	0.00000	14	0.00002	0	0.00000	0	0.00000	0	0.00000	19	0.00002
Streptomyces	1883	G	1437	0.00226	427	0.00048	1601	0.00194	1161	0.00137	1571	0.00170	2173	0.00151	632	0.00084	1105	0.00108	267	0.00041	894	0.00146	860	0.00127	1415	0.00177	649	0.00094	1370	0.00132	483	0.00065	465	0.00084	668	0.00064	651	0.00082	500	0.00055	1594	0.00123	2364	0.00274	624	0.00086	781	0.00068	347	0.00046	736	0.00118	781	0.00096	768	0.00124	803	0.00088	1068	0.00129
Kitasatospora	2063	G	32	0.00005	0	0.00000	32	0.00004	0	0.00000	44	0.00005	41	0.00003	11	0.00001	24	0.00002	0	0.00000	16	0.00003	20	0.00003	44	0.00005	11	0.00002	42	0.00004	0	0.00000	13	0.00002	13	0.00001	34	0.00004	14	0.00002	31	0.00002	61	0.00007	18	0.00002	25	0.00002	0	0.00000	0	0.00000	26	0.00003	0	0.00000	18	0.00002	23	0.00003
Mycolicibacterium	1866885	G	152	0.00024	33	0.00004	170	0.00021	111	0.00013	198	0.00021	263	0.00018	91	0.00012	154	0.00015	27	0.00004	87	0.00014	70	0.00010	124	0.00015	133	0.00019	175	0.00017	64	0.00009	54	0.00010	34	0.00003	73	0.00009	65	0.00007	161	0.00012	248	0.00029	102	0.00014	106	0.00009	22	0.00003	69	0.00011	81	0.00010	41	0.00007	67	0.00007	177	0.00021
Mycobacterium	1763	G	137	0.00022	142	0.00016	298	0.00036	231	0.00027	763	0.00083	436	0.00030	185	0.00025	295	0.00029	118	0.00018	210	0.00034	223	0.00033	457	0.00057	149	0.00022	321	0.00031	68	0.00009	154	0.00028	404	0.00039	134	0.00017	142	0.00016	873	0.00067	678	0.00079	86	0.00012	285	0.00025	57	0.00008	181	0.00029	231	0.00028	458	0.00074	287	0.00031	219	0.00027
Mycobacteroides	670516	G	16	0.00003	0	0.00000	26	0.00003	27	0.00003	29	0.00003	40	0.00003	0	0.00000	22	0.00002	12	0.00002	24	0.00004	14	0.00002	65	0.00008	16	0.00002	52	0.00005	0	0.00000	14	0.00003	14	0.00001	0	0.00000	15	0.00002	59	0.00005	62	0.00007	0	0.00000	16	0.00001	0	0.00000	21	0.00003	39	0.00005	12	0.00002	29	0.00003	0	0.00000
Corynebacterium	1716	G	383	0.00060	429	0.00048	550	0.00067	567	0.00067	967	0.00105	2733	0.00190	708	0.00094	734	0.00072	310	0.00048	625	0.00102	525	0.00078	822	0.00103	519	0.00075	931	0.00090	336	0.00045	296	0.00053	504	0.00048	586	0.00074	514	0.00056	1218	0.00094	1883	0.00219	367	0.00051	631	0.00055	163	0.00021	515	0.00083	731	0.00089	641	0.00103	799	0.00087	619	0.00075
Nocardia	1817	G	96	0.00015	22	0.00002	108	0.00013	60	0.00007	122	0.00013	118	0.00008	62	0.00008	131	0.00013	22	0.00003	40	0.00007	82	0.00012	79	0.00010	33	0.00005	89	0.00009	24	0.00003	36	0.00006	28	0.00003	38	0.00005	36	0.00004	80	0.00006	145	0.00017	49	0.00007	48	0.00004	12	0.00002	71	0.00011	45	0.00006	63	0.00010	53	0.00006	53	0.00006
Rhodococcus	1827	G	102	0.00016	41	0.00005	153	0.00019	212	0.00025	160	0.00017	178	0.00012	79	0.00010	93	0.00009	14	0.00002	84	0.00014	101	0.00015	129	0.00016	41	0.00006	142	0.00014	41	0.00006	43	0.00008	63	0.00006	56	0.00007	50	0.00005	140	0.00011	192	0.00022	64	0.00009	85	0.00007	23	0.00003	88	0.00014	72	0.00009	66	0.00011	77	0.00008	89	0.00011
Prescottella	2979332	G	15	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00001	0	0.00000	14	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gordonia	2053	G	86	0.00014	17	0.00002	71	0.00009	105	0.00012	86	0.00009	141	0.00010	40	0.00005	112	0.00011	21	0.00003	67	0.00011	35	0.00005	41	0.00005	29	0.00004	85	0.00008	38	0.00005	16	0.00003	39	0.00004	29	0.00004	32	0.00004	65	0.00005	105	0.00012	35	0.00005	55	0.00005	18	0.00002	39	0.00006	31	0.00004	45	0.00007	46	0.00005	88	0.00011
Dietzia	37914	G	24	0.00004	0	0.00000	26	0.00003	15	0.00002	81	0.00009	46	0.00003	19	0.00003	17	0.00002	0	0.00000	0	0.00000	24	0.00004	16	0.00002	13	0.00002	22	0.00002	0	0.00000	0	0.00000	21	0.00002	0	0.00000	0	0.00000	21	0.00002	24	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00002	0	0.00000	0	0.00000	21	0.00003
Tsukamurella	2060	G	10	0.00002	0	0.00000	16	0.00002	0	0.00000	23	0.00002	15	0.00001	0	0.00000	11	0.00001	0	0.00000	0	0.00000	12	0.00002	14	0.00002	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	12	0.00001	0	0.00000	10	0.00001	0	0.00000	10	0.00002	0	0.00000	0	0.00000	13	0.00001	14	0.00002
Bifidobacterium	1678	G	468	0.00074	116	0.00013	536	0.00065	826	0.00098	562	0.00061	774	0.00054	256	0.00034	1224	0.00120	243	0.00037	432	0.00071	258	0.00038	622	0.00078	234	0.00034	476	0.00046	156	0.00021	137	0.00025	333	0.00032	231	0.00029	215	0.00024	572	0.00044	663	0.00077	362	0.00050	291	0.00025	122	0.00016	271	0.00043	375	0.00046	300	0.00048	350	0.00038	753	0.00091
Nocardioides	1839	G	171	0.00027	43	0.00005	152	0.00018	149	0.00018	142	0.00015	195	0.00014	75	0.00010	118	0.00012	41	0.00006	103	0.00017	96	0.00014	128	0.00016	49	0.00007	180	0.00017	58	0.00008	77	0.00014	39	0.00004	69	0.00009	91	0.00010	119	0.00009	254	0.00029	70	0.00010	98	0.00009	36	0.00005	97	0.00016	402	0.00049	75	0.00012	67	0.00007	128	0.00016
Aeromicrobium	2040	G	16	0.00003	0	0.00000	35	0.00004	16	0.00002	24	0.00003	25	0.00002	0	0.00000	28	0.00003	0	0.00000	15	0.00002	16	0.00002	19	0.00002	13	0.00002	27	0.00003	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	11	0.00001	42	0.00005	18	0.00002	0	0.00000	0	0.00000	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000
Pimelobacter	2044	G	15	0.00002	0	0.00000	14	0.00002	0	0.00000	19	0.00002	27	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Propionibacterium	1743	G	56	0.00009	0	0.00000	54	0.00007	35	0.00004	40	0.00004	35	0.00002	0	0.00000	15	0.00001	0	0.00000	18	0.00003	0	0.00000	44	0.00005	0	0.00000	35	0.00003	0	0.00000	14	0.00003	0	0.00000	0	0.00000	0	0.00000	34	0.00003	51	0.00006	35	0.00005	14	0.00001	0	0.00000	23	0.00004	0	0.00000	19	0.00003	0	0.00000	27	0.00003
Cutibacterium	1912216	G	32	0.00005	33	0.00004	93	0.00011	84	0.00010	121	0.00013	228	0.00016	74	0.00010	131	0.00013	91	0.00014	88	0.00014	36	0.00005	89	0.00011	65	0.00009	77	0.00007	62	0.00008	64	0.00012	110	0.00011	91	0.00011	210	0.00023	190	0.00015	104	0.00012	90	0.00012	42	0.00004	52	0.00007	149	0.00024	70	0.00009	124	0.00020	133	0.00015	93	0.00011
Tessaracoccus	72763	G	30	0.00005	44	0.00005	84	0.00010	111	0.00013	96	0.00010	103	0.00007	32	0.00004	61	0.00006	28	0.00004	45	0.00007	141	0.00021	116	0.00014	72	0.00010	82	0.00008	39	0.00005	48	0.00009	91	0.00009	31	0.00004	27	0.00003	184	0.00014	154	0.00018	38	0.00005	67	0.00006	33	0.00004	35	0.00006	94	0.00011	106	0.00017	101	0.00011	94	0.00011
Microlunatus	29404	G	11	0.00002	10	0.00001	14	0.00002	27	0.00003	20	0.00002	34	0.00002	10	0.00001	19	0.00002	0	0.00000	12	0.00002	20	0.00003	34	0.00004	17	0.00002	15	0.00001	0	0.00000	0	0.00000	0	0.00000	13	0.00002	10	0.00001	32	0.00002	39	0.00005	18	0.00002	15	0.00001	0	0.00000	17	0.00003	16	0.00002	13	0.00002	12	0.00001	15	0.00002
Amycolatopsis	1813	G	132	0.00021	48	0.00005	149	0.00018	95	0.00011	143	0.00015	249	0.00017	78	0.00010	121	0.00012	25	0.00004	107	0.00017	74	0.00011	144	0.00018	56	0.00008	165	0.00016	59	0.00008	61	0.00011	62	0.00006	81	0.00010	51	0.00006	143	0.00011	260	0.00030	85	0.00012	82	0.00007	27	0.00004	106	0.00017	69	0.00008	54	0.00009	95	0.00010	96	0.00012
Pseudonocardia	1847	G	38	0.00006	0	0.00000	58	0.00007	27	0.00003	39	0.00004	63	0.00004	21	0.00003	35	0.00003	0	0.00000	30	0.00005	35	0.00005	45	0.00006	15	0.00002	40	0.00004	18	0.00002	15	0.00003	35	0.00003	26	0.00003	27	0.00003	45	0.00003	60	0.00007	17	0.00002	18	0.00002	19	0.00003	47	0.00008	26	0.00003	22	0.00004	32	0.00004	21	0.00003
Saccharopolyspora	1835	G	22	0.00003	0	0.00000	58	0.00007	32	0.00004	56	0.00006	58	0.00004	23	0.00003	38	0.00004	0	0.00000	33	0.00005	26	0.00004	37	0.00005	15	0.00002	37	0.00004	13	0.00002	12	0.00002	19	0.00002	16	0.00002	0	0.00000	54	0.00004	60	0.00007	17	0.00002	25	0.00002	31	0.00004	22	0.00004	31	0.00004	23	0.00004	26	0.00003	47	0.00006
Saccharomonospora	1851	G	20	0.00003	0	0.00000	22	0.00003	0	0.00000	14	0.00002	22	0.00002	13	0.00002	22	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00002	38	0.00004	0	0.00000	0	0.00000	0	0.00000	14	0.00002	0	0.00000	15	0.00001	21	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00002
Lentzea	165301	G	14	0.00002	0	0.00000	0	0.00000	12	0.00001	0	0.00000	26	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001
Saccharothrix	2071	G	13	0.00002	11	0.00001	23	0.00003	12	0.00001	13	0.00001	11	0.00001	0	0.00000	23	0.00002	0	0.00000	0	0.00000	0	0.00000	27	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00002	0	0.00000	0	0.00000	39	0.00005	0	0.00000	11	0.00001	0	0.00000	13	0.00002	0	0.00000	11	0.00002	0	0.00000	0	0.00000
Actinomyces	1654	G	83	0.00013	173	0.00020	201	0.00024	760	0.00090	205	0.00022	187	0.00013	66	0.00009	174	0.00017	53	0.00008	278	0.00045	516	0.00076	178	0.00022	88	0.00013	90	0.00009	93	0.00013	81	0.00015	154	0.00015	52	0.00007	58	0.00006	341	0.00026	228	0.00026	90	0.00012	135	0.00012	191	0.00025	120	0.00019	127	0.00016	201	0.00032	133	0.00015	608	0.00074
Trueperella	1069494	G	78	0.00012	0	0.00000	88	0.00011	51	0.00006	133	0.00014	93	0.00006	43	0.00006	74	0.00007	18	0.00003	74	0.00012	27	0.00004	53	0.00007	37	0.00005	119	0.00011	70	0.00009	14	0.00003	0	0.00000	38	0.00005	37	0.00004	46	0.00004	68	0.00008	102	0.00014	0	0.00000	0	0.00000	85	0.00014	33	0.00004	0	0.00000	35	0.00004	64	0.00008
Varibaculum	184869	G	53	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	356	0.00048	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	125	0.00017	109	0.00009	73	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Schaalia	2529408	G	27	0.00004	0	0.00000	35	0.00004	23	0.00003	61	0.00007	75	0.00005	20	0.00003	17	0.00002	0	0.00000	23	0.00004	20	0.00003	13	0.00002	15	0.00002	48	0.00005	26	0.00003	11	0.00002	0	0.00000	16	0.00002	24	0.00003	19	0.00001	42	0.00005	56	0.00008	30	0.00003	0	0.00000	16	0.00003	12	0.00001	0	0.00000	12	0.00001	36	0.00004
Flaviflexus	1522056	G	23	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	0	0.00000	17	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00001	0	0.00000
Micromonospora	1873	G	125	0.00020	27	0.00003	159	0.00019	142	0.00017	172	0.00019	254	0.00018	93	0.00012	131	0.00013	33	0.00005	79	0.00013	106	0.00016	132	0.00016	46	0.00007	135	0.00013	62	0.00008	48	0.00009	65	0.00006	60	0.00008	64	0.00007	129	0.00010	271	0.00031	63	0.00009	87	0.00008	27	0.00004	60	0.00010	92	0.00011	65	0.00010	78	0.00009	134	0.00016
Dactylosporangium	35753	G	31	0.00005	0	0.00000	34	0.00004	23	0.00003	39	0.00004	31	0.00002	12	0.00002	29	0.00003	0	0.00000	16	0.00003	28	0.00004	30	0.00004	0	0.00000	41	0.00004	0	0.00000	0	0.00000	11	0.00001	19	0.00002	0	0.00000	35	0.00003	63	0.00007	0	0.00000	29	0.00003	0	0.00000	18	0.00003	17	0.00002	12	0.00002	16	0.00002	32	0.00004
Actinoplanes	1865	G	26	0.00004	15	0.00002	61	0.00007	37	0.00004	63	0.00007	97	0.00007	29	0.00004	35	0.00003	18	0.00003	32	0.00005	38	0.00006	48	0.00006	18	0.00003	49	0.00005	11	0.00001	16	0.00003	14	0.00001	18	0.00002	23	0.00003	26	0.00002	95	0.00011	27	0.00004	19	0.00002	0	0.00000	27	0.00004	20	0.00002	10	0.00002	23	0.00003	38	0.00005
Catellatospora	53365	G	11	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Phytohabitans	907364	G	10	0.00002	0	0.00000	14	0.00002	10	0.00001	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	13	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	16	0.00001	23	0.00003	12	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00002
Nocardiopsis	2013	G	27	0.00004	0	0.00000	48	0.00006	51	0.00006	39	0.00004	58	0.00004	0	0.00000	14	0.00001	0	0.00000	19	0.00003	26	0.00004	21	0.00003	0	0.00000	51	0.00005	12	0.00002	0	0.00000	14	0.00001	32	0.00004	13	0.00001	22	0.00002	49	0.00006	15	0.00002	19	0.00002	0	0.00000	0	0.00000	25	0.00003	17	0.00003	0	0.00000	21	0.00003
Thermobifida	83677	G	10	0.00002	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nonomuraea	83681	G	26	0.00004	0	0.00000	32	0.00004	12	0.00001	45	0.00005	42	0.00003	10	0.00001	24	0.00002	0	0.00000	20	0.00003	23	0.00003	21	0.00003	15	0.00002	18	0.00002	22	0.00003	12	0.00002	0	0.00000	21	0.00003	16	0.00002	17	0.00001	53	0.00006	18	0.00002	14	0.00001	0	0.00000	17	0.00003	22	0.00003	18	0.00003	14	0.00002	31	0.00004
Streptosporangium	2000	G	16	0.00003	0	0.00000	17	0.00002	10	0.00001	21	0.00002	18	0.00001	15	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00002	10	0.00001	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	0	0.00000	10	0.00001
Actinomadura	1988	G	41	0.00006	10	0.00001	39	0.00005	12	0.00001	34	0.00004	61	0.00004	12	0.00002	32	0.00003	10	0.00002	23	0.00004	11	0.00002	24	0.00003	0	0.00000	36	0.00003	15	0.00002	0	0.00000	12	0.00001	15	0.00002	10	0.00001	34	0.00003	69	0.00008	19	0.00003	14	0.00001	0	0.00000	20	0.00003	25	0.00003	0	0.00000	10	0.00001	17	0.00002
Frankia	1854	G	25	0.00004	0	0.00000	22	0.00003	10	0.00001	18	0.00002	28	0.00002	0	0.00000	27	0.00003	0	0.00000	20	0.00003	0	0.00000	14	0.00002	0	0.00000	16	0.00002	0	0.00000	0	0.00000	0	0.00000	12	0.00002	0	0.00000	10	0.00001	30	0.00003	0	0.00000	13	0.00001	0	0.00000	0	0.00000	34	0.00004	0	0.00000	0	0.00000	0	0.00000
Jiangella	281472	G	15	0.00002	0	0.00000	16	0.00002	15	0.00002	0	0.00000	0	0.00000	0	0.00000	18	0.00002	0	0.00000	0	0.00000	0	0.00000	25	0.00003	11	0.00002	10	0.00001	0	0.00000	0	0.00000	0	0.00000	16	0.00002	0	0.00000	17	0.00001	13	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00002	0	0.00000	0	0.00000	16	0.00002
Epidermidibacterium	2078948	G	47	0.00007	0	0.00000	0	0.00000	0	0.00000	92	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Parafannyhessea	2847312	G	944	0.00148	90	0.00010	1181	0.00143	560	0.00066	158	0.00017	1878	0.00130	76	0.00010	231	0.00023	167	0.00026	288	0.00047	208	0.00031	60	0.00007	157	0.00023	70	0.00007	11449	0.01541	105	0.00019	49	0.00005	161	0.00020	42	0.00005	223	0.00017	224	0.00026	18976	0.02623	157	0.00014	4023	0.00531	221	0.00035	49	0.00006	158	0.00025	102	0.00011	1005	0.00122
