name	taxonomy_id	taxonomy_lvl	2827.bracken_num	2827.bracken_frac	2828.bracken_num	2828.bracken_frac	2830.bracken_num	2830.bracken_frac	2831.bracken_num	2831.bracken_frac	2832.bracken_num	2832.bracken_frac	2833.bracken_num	2833.bracken_frac	2834.bracken_num	2834.bracken_frac	2836.bracken_num	2836.bracken_frac	2837.bracken_num	2837.bracken_frac	2839.bracken_num	2839.bracken_frac	2840.bracken_num	2840.bracken_frac	2841.bracken_num	2841.bracken_frac	2842.bracken_num	2842.bracken_frac	2845.bracken_num	2845.bracken_frac	2846.bracken_num	2846.bracken_frac	2847.bracken_num	2847.bracken_frac	2850.bracken_num	2850.bracken_frac	2853.bracken_num	2853.bracken_frac	2854.bracken_num	2854.bracken_frac	2855.bracken_num	2855.bracken_frac	2857.bracken_num	2857.bracken_frac	2858.bracken_num	2858.bracken_frac	2859.bracken_num	2859.bracken_frac	2862.bracken_num	2862.bracken_frac	2866.bracken_num	2866.bracken_frac	2867.bracken_num	2867.bracken_frac	2870.bracken_num	2870.bracken_frac	2871.bracken_num	2871.bracken_frac	2872.bracken_num	2872.bracken_frac
Pseudoprevotella muciniphila	2133944	S	711	0.00114	767	0.00087	1220	0.00151	740	0.00089	1289	0.00143	6198	0.00439	1822	0.00245	4061	0.00403	2859	0.00446	2120	0.00354	450	0.00067	311	0.00039	2331	0.00343	5249	0.00513	826	0.00112	1167	0.00214	857	0.00083	2936	0.00377	2593	0.00288	829	0.00065	6239	0.00737	3190	0.00447	1902	0.00166	684	0.00091	1801	0.00293	961	0.0012	570	0.00094	898	0.00099	1622	0.00199
Paraprevotella clara	454154	S	405	0.00065	377	0.00043	471	0.00058	770	0.00092	820	0.00091	1536	0.00109	579	0.00078	2700	0.00268	1358	0.00212	528	0.00088	204	0.00031	400	0.00051	498	0.00073	2040	0.00199	385	0.00052	657	0.00121	100	0.0001	653	0.00084	434	0.00048	240	0.00019	993	0.00117	443	0.00062	1002	0.00088	270	0.00036	1033	0.00168	350	0.00044	155	0.00026	337	0.00037	812	0.001
Paraprevotella xylaniphila	454155	S	136	0.00022	94	0.00011	210	0.00026	313	0.00038	1137	0.00126	2735	0.00194	146	0.0002	360	0.00036	351	0.00055	100	0.00017	86	0.00013	69	0.00009	65	0.0001	237	0.00023	60	0.00008	263	0.00048	147	0.00014	71	0.00009	452	0.0005	86	0.00007	393	0.00046	476	0.00067	290	0.00025	83	0.00011	385	0.00063	107	0.00013	63	0.0001	55	0.00006	117	0.00014
Bacteroides fragilis	817	S	590	0.00094	151	0.00017	797	0.00098	511	0.00061	1243	0.00138	2242	0.00159	794	0.00107	2231	0.00221	266	0.00041	1389	0.00232	84	0.00013	397	0.0005	1206	0.00177	3440	0.00336	665	0.0009	195	0.00036	219	0.00021	940	0.00121	693	0.00077	418	0.00033	877	0.00104	899	0.00126	181	0.00016	112	0.00015	559	0.00091	482	0.0006	171	0.00028	222	0.00025	538	0.00066
Bacteroides thetaiotaomicron	818	S	370	0.00059	19	0.00002	236	0.00029	149	0.00018	719	0.0008	957	0.00068	140	0.00019	681	0.00068	24	0.00004	405	0.00068	0	0	57	0.00007	47	0.00007	1520	0.00149	193	0.00026	0	0	0	0	55	0.00007	142	0.00016	96	0.00007	123	0.00015	125	0.00018	11	0.00001	13	0.00002	201	0.00033	109	0.00014	0	0	24	0.00003	249	0.00031
Bacteroides xylanisolvens	371601	S	345	0.00055	49	0.00006	508	0.00063	174	0.00021	1592	0.00176	1769	0.00125	334	0.00045	1288	0.00128	77	0.00012	1045	0.00174	0	0	125	0.00016	117	0.00017	2715	0.00265	417	0.00057	35	0.00006	21	0.00002	109	0.00014	189	0.00021	192	0.00015	264	0.00031	222	0.00031	25	0.00002	19	0.00003	426	0.00069	134	0.00017	19	0.00003	108	0.00012	426	0.00052
Bacteroides zhangwenhongii	2650157	S	133	0.00021	31	0.00004	181	0.00022	39	0.00005	1065	0.00118	1314	0.00093	162	0.00022	339	0.00034	0	0	195	0.00033	17	0.00003	77	0.0001	37	0.00005	760	0.00074	95	0.00013	36	0.00007	0	0	55	0.00007	405	0.00045	210	0.00016	342	0.0004	75	0.00011	12	0.00001	0	0	417	0.00068	69	0.00009	0	0	30	0.00003	123	0.00015
Bacteroides stercoris	46506	S	115	0.00018	11	0.00001	89	0.00011	26	0.00003	284	0.00031	486	0.00034	42	0.00006	331	0.00033	0	0	111	0.00019	0	0	0	0	20	0.00003	532	0.00052	47	0.00006	0	0	0	0	23	0.00003	62	0.00007	19	0.00001	119	0.00014	23	0.00003	0	0	0	0	65	0.00011	34	0.00004	0	0	17	0.00002	104	0.00013
Bacteroides salyersiae	291644	S	100	0.00016	32	0.00004	92	0.00011	42	0.00005	238	0.00026	228	0.00016	26	0.00003	184	0.00018	22	0.00003	93	0.00016	0	0	67	0.00008	13	0.00002	286	0.00028	53	0.00007	13	0.00002	0	0	12	0.00002	30	0.00003	48	0.00004	33	0.00004	95	0.00013	0	0	0	0	47	0.00008	39	0.00005	0	0	41	0.00005	46	0.00006
Bacteroides uniformis	820	S	87	0.00014	0	0	112	0.00014	56	0.00007	431	0.00048	344	0.00024	76	0.0001	401	0.0004	0	0	118	0.0002	0	0	44	0.00006	19	0.00003	533	0.00052	45	0.00006	0	0	0	0	44	0.00006	46	0.00005	0	0	100	0.00012	56	0.00008	0	0	0	0	52	0.00008	47	0.00006	0	0	0	0	59	0.00007
Bacteroides sp. DH3716P	2847299	S	79	0.00013	0	0	58	0.00007	0	0	311	0.00034	0	0	83	0.00011	177	0.00018	0	0	114	0.00019	0	0	0	0	0	0	201	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0.00007	0	0	0	0	78	0.00013	0	0	0	0	0	0	175	0.00021
Bacteroides ovatus	28116	S	74	0.00012	19	0.00002	110	0.00014	90	0.00011	357	0.0004	471	0.00033	83	0.00011	326	0.00032	0	0	239	0.0004	0	0	70	0.00009	25	0.00004	762	0.00074	186	0.00025	0	0	0	0	30	0.00004	103	0.00011	40	0.00003	138	0.00016	49	0.00007	0	0	0	0	62	0.0001	115	0.00014	0	0	26	0.00003	77	0.00009
Bacteroides helcogenes	290053	S	33	0.00005	0	0	31	0.00004	23	0.00003	205	0.00023	182	0.00013	14	0.00002	81	0.00008	0	0	30	0.00005	0	0	22	0.00003	0	0	170	0.00017	22	0.00003	0	0	0	0	14	0.00002	12	0.00001	12	0.00001	29	0.00003	16	0.00002	0	0	0	0	35	0.00006	34	0.00004	0	0	0	0	20	0.00002
Bacteroides faecium	2715212	S	28	0.00004	0	0	27	0.00003	10	0.00001	63	0.00007	79	0.00006	16	0.00002	82	0.00008	0	0	27	0.00005	0	0	68	0.00009	0	0	171	0.00017	11	0.00001	0	0	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	21	0.00003
Bacteroides nordii	291645	S	29	0.00005	0	0	30	0.00004	0	0	91	0.0001	132	0.00009	26	0.00003	87	0.00009	0	0	31	0.00005	0	0	0	0	0	0	166	0.00016	43	0.00006	0	0	0	0	0	0	0	0	0	0	14	0.00002	23	0.00003	0	0	0	0	24	0.00004	17	0.00002	0	0	0	0	40	0.00005
Bacteroides zoogleoformans	28119	S	30	0.00005	0	0	84	0.0001	35	0.00004	409	0.00045	539	0.00038	52	0.00007	142	0.00014	75	0.00012	76	0.00013	0	0	61	0.00008	30	0.00004	313	0.00031	36	0.00005	39	0.00007	23	0.00002	40	0.00005	40	0.00004	65	0.00005	74	0.00009	132	0.00018	32	0.00003	0	0	75	0.00012	37	0.00005	36	0.00006	29	0.00003	20	0.00002
Bacteroides coprosuis	151276	S	26	0.00004	0	0	18	0.00002	13	0.00002	137	0.00015	28	0.00002	0	0	78	0.00008	0	0	16	0.00003	0	0	95	0.00012	0	0	145	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	23	0.00004	10	0.00001	0	0	0	0	18	0.00002
Bacteroides eggerthii	28111	S	32	0.00005	0	0	89	0.00011	27	0.00003	166	0.00018	316	0.00022	44	0.00006	124	0.00012	0	0	52	0.00009	0	0	0	0	0	0	273	0.00027	19	0.00003	0	0	0	0	0	0	26	0.00003	0	0	42	0.00005	26	0.00004	0	0	0	0	27	0.00004	0	0	0	0	0	0	21	0.00003
Bacteroides intestinalis	329854	S	22	0.00004	0	0	14	0.00002	11	0.00001	42	0.00005	92	0.00007	0	0	55	0.00005	0	0	21	0.00004	0	0	0	0	0	0	143	0.00014	0	0	0	0	0	0	0	0	10	0.00001	0	0	12	0.00001	11	0.00002	0	0	0	0	16	0.00003	0	0	0	0	0	0	10	0.00001
Bacteroides cellulosilyticus	246787	S	26	0.00004	0	0	30	0.00004	0	0	89	0.0001	141	0.0001	0	0	95	0.00009	0	0	55	0.00009	0	0	0	0	0	0	204	0.0002	25	0.00003	0	0	0	0	0	0	0	0	0	0	22	0.00003	15	0.00002	0	0	0	0	16	0.00003	17	0.00002	0	0	0	0	12	0.00001
Bacteroides caccae	47678	S	27	0.00004	0	0	38	0.00005	0	0	88	0.0001	110	0.00008	17	0.00002	115	0.00011	0	0	32	0.00005	0	0	0	0	0	0	185	0.00018	15	0.00002	0	0	0	0	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	11	0.00002	0	0	0	0	0	0	15	0.00002
Bacteroides faecis	674529	S	22	0.00004	0	0	45	0.00006	14	0.00002	215	0.00024	182	0.00013	24	0.00003	83	0.00008	0	0	80	0.00013	0	0	0	0	0	0	460	0.00045	18	0.00002	0	0	0	0	0	0	23	0.00003	17	0.00001	17	0.00002	15	0.00002	0	0	0	0	19	0.00003	0	0	0	0	0	0	12	0.00001
Bacteroides caecimuris	1796613	S	18	0.00003	13	0.00001	49	0.00006	21	0.00003	386	0.00043	381	0.00027	32	0.00004	33	0.00003	18	0.00003	36	0.00006	18	0.00003	17	0.00002	0	0	85	0.00008	18	0.00002	44	0.00008	16	0.00002	0	0	16	0.00002	76	0.00006	45	0.00005	27	0.00004	24	0.00002	0	0	30	0.00005	52	0.00006	20	0.00003	0	0	15	0.00002
Bacteroides heparinolyticus	28113	S	17	0.00003	0	0	34	0.00004	28	0.00003	116	0.00013	286	0.0002	14	0.00002	88	0.00009	0	0	37	0.00006	0	0	0	0	0	0	204	0.0002	11	0.00001	0	0	0	0	0	0	13	0.00001	0	0	34	0.00004	0	0	0	0	0	0	29	0.00005	15	0.00002	0	0	0	0	19	0.00002
Phocaeicola vulgatus	821	S	193	0.00031	190	0.00022	429	0.00053	628	0.00075	541	0.0006	1918	0.00136	149	0.0002	567	0.00056	64	0.0001	365	0.00061	169	0.00025	63	0.00008	151	0.00022	850	0.00083	280	0.00038	159	0.00029	207	0.0002	50	0.00006	540	0.0006	23	0.00002	171	0.0002	712	0.001	11	0.00001	221	0.00029	585	0.00095	159	0.0002	77	0.00013	60	0.00007	230	0.00028
Phocaeicola salanitronis	376805	S	75	0.00012	33	0.00004	174	0.00021	64	0.00008	1745	0.00193	635	0.00045	67	0.00009	378	0.00037	81	0.00013	127	0.00021	58	0.00009	479	0.00061	32	0.00005	362	0.00035	62	0.00008	32	0.00006	74	0.00007	240	0.00031	89	0.0001	74	0.00006	114	0.00013	99	0.00014	43	0.00004	24	0.00003	130	0.00021	129	0.00016	41	0.00007	45	0.00005	41	0.00005
Phocaeicola coprophilus	387090	S	92	0.00015	19	0.00002	85	0.0001	79	0.00009	2143	0.00237	584	0.00041	46	0.00006	200	0.0002	18	0.00003	155	0.00026	13	0.00002	798	0.00101	21	0.00003	657	0.00064	31	0.00004	23	0.00004	20	0.00002	60	0.00008	37	0.00004	26	0.00002	97	0.00011	39	0.00005	26	0.00002	13	0.00002	79	0.00013	117	0.00015	45	0.00007	33	0.00004	82	0.0001
Phocaeicola dorei	357276	S	72	0.00012	126	0.00014	426	0.00053	742	0.00089	926	0.00103	2132	0.00151	141	0.00019	616	0.00061	99	0.00015	326	0.00054	379	0.00057	268	0.00034	57	0.00008	601	0.00059	93	0.00013	0	0	244	0.00024	76	0.0001	674	0.00075	0	0	209	0.00025	472	0.00066	140	0.00012	612	0.00081	1252	0.00204	260	0.00032	73	0.00012	175	0.00019	209	0.00026
Sodaliphilus pleomorphus	2606626	S	1178	0.00188	251	0.00029	4501	0.00555	781	0.00094	10569	0.0117	4112	0.00291	623	0.00084	3616	0.00358	526	0.00082	1101	0.00184	658	0.00099	1936	0.00245	1779	0.00262	4291	0.0042	735	0.001	237	0.00044	371	0.00036	1045	0.00134	392	0.00044	1299	0.00101	1588	0.00188	1846	0.00259	228	0.0002	1084	0.00144	1018	0.00166	2726	0.00339	394	0.00065	361	0.0004	3346	0.00411
Duncaniella dubosii	2518971	S	40	0.00006	36	0.00004	733	0.0009	183	0.00022	5131	0.00568	1883	0.00133	61	0.00008	205	0.0002	258	0.0004	599	0.001	49	0.00007	738	0.00093	142	0.00021	1718	0.00168	161	0.00022	0	0	98	0.0001	707	0.00091	79	0.00009	452	0.00035	528	0.00062	365	0.00051	211	0.00018	31	0.00004	1293	0.00211	303	0.00038	286	0.00047	90	0.0001	87	0.00011
Muribaculum gordoncarteri	2530390	S	33	0.00005	0	0	400	0.00049	41	0.00005	4089	0.00453	1925	0.00136	45	0.00006	191	0.00019	121	0.00019	347	0.00058	17	0.00003	610	0.00077	97	0.00014	1436	0.0014	38	0.00005	0	0	47	0.00005	165	0.00021	50	0.00006	323	0.00025	443	0.00052	72	0.0001	28	0.00002	0	0	155	0.00025	702	0.00087	180	0.0003	35	0.00004	55	0.00007
Muribaculum intestinale	1796646	S	25	0.00004	15	0.00002	614	0.00076	25	0.00003	2875	0.00318	1032	0.00073	46	0.00006	160	0.00016	0	0	438	0.00073	17	0.00003	740	0.00094	84	0.00012	1177	0.00115	14	0.00002	0	0	25	0.00002	154	0.0002	43	0.00005	83	0.00006	405	0.00048	40	0.00006	14	0.00001	0	0	172	0.00028	165	0.00021	234	0.00039	0	0	31	0.00004
Paramuribaculum intestinale	2094151	S	45	0.00007	30	0.00003	718	0.00089	59	0.00007	5269	0.00583	870	0.00062	60	0.00008	279	0.00028	38	0.00006	352	0.00059	31	0.00005	1247	0.00158	121	0.00018	1055	0.00103	36	0.00005	0	0	25	0.00002	245	0.00031	33	0.00004	274	0.00021	582	0.00069	162	0.00023	20	0.00002	42	0.00006	130	0.00021	915	0.00114	241	0.0004	40	0.00004	64	0.00008
Alistipes finegoldii	214856	S	115	0.00018	0	0	111	0.00014	138	0.00017	290	0.00032	885	0.00063	136	0.00018	283	0.00028	0	0	254	0.00042	0	0	80	0.0001	0	0	783	0.00077	125	0.00017	0	0	0	0	307	0.00039	0	0	72	0.00006	115	0.00014	226	0.00032	0	0	0	0	239	0.00039	141	0.00018	0	0	139	0.00015	0	0
Alistipes megaguti	2364787	S	63	0.0001	0	0	65	0.00008	43	0.00005	93	0.0001	175	0.00012	36	0.00005	228	0.00023	0	0	51	0.00009	0	0	0	0	33	0.00005	294	0.00029	211	0.00029	35	0.00006	0	0	0	0	70	0.00008	0	0	23	0.00003	45	0.00006	29	0.00003	0	0	45	0.00007	13	0.00002	0	0	0	0	192	0.00024
uncultured Alistipes sp.	538949	S	22	0.00004	0	0	36	0.00004	11	0.00001	64	0.00007	126	0.00009	0	0	60	0.00006	0	0	31	0.00005	0	0	0	0	0	0	105	0.0001	0	0	0	0	0	0	15	0.00002	0	0	0	0	48	0.00006	12	0.00002	0	0	0	0	23	0.00004	0	0	0	0	0	0	0	0
Alistipes communis	2585118	S	21	0.00003	0	0	57	0.00007	48	0.00006	101	0.00011	613	0.00043	16	0.00002	104	0.0001	0	0	98	0.00016	0	0	20	0.00003	82	0.00012	100	0.0001	0	0	0	0	0	0	26	0.00003	45	0.00005	0	0	28	0.00003	0	0	0	0	0	0	71	0.00012	24	0.00003	0	0	0	0	37	0.00005
Alistipes dispar	2585119	S	20	0.00003	0	0	25	0.00003	18	0.00002	32	0.00004	137	0.0001	0	0	39	0.00004	0	0	26	0.00004	0	0	0	0	0	0	96	0.00009	0	0	0	0	0	0	0	0	14	0.00002	0	0	21	0.00002	12	0.00002	0	0	0	0	18	0.00003	0	0	0	0	0	0	0	0
Alistipes ihumii	1470347	S	18	0.00003	0	0	57	0.00007	0	0	134	0.00015	124	0.00009	87	0.00012	49	0.00005	0	0	21	0.00004	0	0	24	0.00003	0	0	73	0.00007	12	0.00002	0	0	0	0	17	0.00002	0	0	0	0	22	0.00003	60	0.00008	49	0.00004	0	0	33	0.00005	0	0	0	0	0	0	0	0
Alistipes sp. dk3624	2662363	S	15	0.00002	0	0	11	0.00001	13	0.00002	45	0.00005	97	0.00007	14	0.00002	47	0.00005	0	0	19	0.00003	0	0	0	0	0	0	87	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.00002	0	0	0	0	0	0	10	0.00001
Alistipes onderdonkii	328813	S	14	0.00002	0	0	111	0.00014	27	0.00003	432	0.00048	635	0.00045	17	0.00002	103	0.0001	0	0	91	0.00015	0	0	238	0.0003	0	0	221	0.00022	0	0	0	0	0	0	95	0.00012	85	0.00009	0	0	81	0.0001	60	0.00008	0	0	0	0	172	0.00028	46	0.00006	0	0	0	0	48	0.00006
Alistipes senegalensis	1288121	S	11	0.00002	88	0.0001	70	0.00009	0	0	160	0.00018	605	0.00043	0	0	50	0.00005	0	0	74	0.00012	0	0	0	0	0	0	96	0.00009	34	0.00005	0	0	0	0	0	0	46	0.00005	0	0	50	0.00006	56	0.00008	0	0	0	0	53	0.00009	0	0	0	0	0	0	0	0
Parabacteroides chongii	2685834	S	26	0.00004	0	0	55	0.00007	0	0	172	0.00019	211	0.00015	29	0.00004	215	0.00021	72	0.00011	42	0.00007	0	0	19	0.00002	36	0.00005	134	0.00013	12	0.00002	0	0	0	0	43	0.00006	11	0.00001	0	0	61	0.00007	46	0.00006	85	0.00007	0	0	52	0.00008	203	0.00025	11	0.00002	16	0.00002	50	0.00006
Parabacteroides merdae	46503	S	28	0.00004	0	0	102	0.00013	20	0.00002	1241	0.00137	239	0.00017	34	0.00005	238	0.00024	30	0.00005	78	0.00013	0	0	21	0.00003	24	0.00004	296	0.00029	43	0.00006	0	0	0	0	56	0.00007	39	0.00004	25	0.00002	140	0.00017	31	0.00004	40	0.00004	0	0	49	0.00008	75	0.00009	0	0	0	0	26	0.00003
Parabacteroides distasonis	823	S	39	0.00006	52	0.00006	161	0.0002	237	0.00028	5551	0.00615	2591	0.00183	48	0.00006	162	0.00016	0	0	125	0.00021	0	0	224	0.00028	58	0.00009	542	0.00053	60	0.00008	0	0	0	0	129	0.00017	251	0.00028	126	0.0001	370	0.00044	28	0.00004	0	0	0	0	244	0.0004	529	0.00066	45	0.00007	57	0.00006	38	0.00005
Parabacteroides goldsteinii	328812	S	21	0.00003	0	0	24	0.00003	0	0	145	0.00016	169	0.00012	17	0.00002	81	0.00008	0	0	24	0.00004	0	0	0	0	0	0	114	0.00011	0	0	0	0	0	0	15	0.00002	0	0	0	0	20	0.00002	0	0	0	0	0	0	17	0.00003	0	0	0	0	0	0	24	0.00003
Parabacteroides johnsonii	387661	S	15	0.00002	0	0	194	0.00024	23	0.00003	168	0.00019	101	0.00007	16	0.00002	333	0.00033	0	0	262	0.00044	0	0	0	0	0	0	1073	0.00105	0	0	0	0	0	0	323	0.00041	0	0	0	0	0	0	665	0.00093	0	0	0	0	0	0	12	0.00001	0	0	0	0	180	0.00022
Tannerella serpentiformis	712710	S	67	0.00011	12	0.00001	152	0.00019	54	0.00006	186	0.00021	259	0.00018	13	0.00002	246	0.00024	0	0	97	0.00016	0	0	39	0.00005	25	0.00004	182	0.00018	73	0.0001	0	0	0	0	51	0.00007	35	0.00004	0	0	62	0.00007	47	0.00007	0	0	0	0	36	0.00006	64	0.00008	22	0.00004	14	0.00002	83	0.0001
Tannerella forsythia	28112	S	28	0.00004	0	0	33	0.00004	35	0.00004	246	0.00027	203	0.00014	26	0.00003	77	0.00008	0	0	42	0.00007	12	0.00002	0	0	12	0.00002	100	0.0001	10	0.00001	0	0	0	0	24	0.00003	18	0.00002	0	0	27	0.00003	18	0.00003	0	0	14	0.00002	44	0.00007	10	0.00001	0	0	16	0.00002	16	0.00002
Petrimonas mucosa	1642646	S	138	0.00022	103	0.00012	94	0.00012	83	0.0001	275	0.0003	601	0.00043	100	0.00013	436	0.00043	117	0.00018	115	0.00019	27	0.00004	75	0.00009	50	0.00007	270	0.00026	49	0.00007	56	0.0001	0	0	74	0.00009	47	0.00005	0	0	55	0.00006	97	0.00014	51	0.00004	64	0.00008	165	0.00027	94	0.00012	0	0	36	0.00004	157	0.00019
Porphyromonas sp. oral taxon 275	712435	S	43	0.00007	0	0	110	0.00014	278	0.00033	59	0.00007	693	0.00049	296	0.0004	175	0.00017	0	0	194	0.00032	67	0.0001	0	0	225	0.00033	574	0.00056	54	0.00007	19	0.00003	23	0.00002	400	0.00051	102	0.00011	33	0.00003	89	0.00011	527	0.00074	0	0	139	0.00018	15	0.00002	121	0.00015	40	0.00007	11	0.00001	34	0.00004
Porphyromonas gingivalis	837	S	17	0.00003	0	0	55	0.00007	30	0.00004	140	0.00016	143	0.0001	20	0.00003	107	0.00011	0	0	48	0.00008	0	0	20	0.00003	0	0	161	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.00002	0	0	0	0	27	0.00004	13	0.00002	0	0	0	0	13	0.00002
Porphyromonas cangingivalis	36874	S	11	0.00002	0	0	46	0.00006	15	0.00002	111	0.00012	127	0.00009	80	0.00011	212	0.00021	92	0.00014	39	0.00007	0	0	27	0.00003	0	0	64	0.00006	0	0	28	0.00005	0	0	20	0.00003	0	0	0	0	0	0	0	0	20	0.00002	0	0	29	0.00005	0	0	0	0	0	0	85	0.0001
Tenuifilum thalassicum	2590900	S	74	0.00012	30	0.00003	71	0.00009	91	0.00011	258	0.00029	875	0.00062	35	0.00005	28	0.00003	94	0.00015	198	0.00033	10	0.00001	39	0.00005	43	0.00006	120	0.00012	48	0.00007	23	0.00004	15	0.00001	143	0.00018	23	0.00003	52	0.00004	51	0.00006	165	0.00023	12	0.00001	25	0.00003	57	0.00009	43	0.00005	50	0.00008	21	0.00002	17	0.00002
Barnesiella viscericola	397865	S	35	0.00006	0	0	96	0.00012	29	0.00003	539	0.0006	564	0.0004	23	0.00003	236	0.00023	0	0	103	0.00017	0	0	51	0.00006	23	0.00003	338	0.00033	22	0.00003	0	0	0	0	52	0.00007	15	0.00002	23	0.00002	149	0.00018	22	0.00003	10	0.00001	0	0	41	0.00007	74	0.00009	0	0	0	0	47	0.00006
Butyricimonas faecalis	2093856	S	19	0.00003	0	0	102	0.00013	0	0	344	0.00038	824	0.00058	37	0.00005	80	0.00008	0	0	111	0.00019	0	0	0	0	0	0	312	0.00031	96	0.00013	0	0	0	0	154	0.0002	0	0	0	0	0	0	118	0.00017	0	0	0	0	0	0	0	0	0	0	45	0.00005	0	0
Salinivirga cyanobacteriivorans	1307839	S	14	0.00002	0	0	23	0.00003	0	0	46	0.00005	139	0.0001	0	0	24	0.00002	0	0	17	0.00003	0	0	0	0	0	0	17	0.00002	0	0	0	0	0	0	16	0.00002	13	0.00001	0	0	10	0.00001	38	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paludibacter propionicigenes	185300	S	13	0.00002	0	0	33	0.00004	35	0.00004	85	0.00009	240	0.00017	16	0.00002	16	0.00002	55	0.00009	59	0.0001	0	0	191	0.00024	11	0.00002	270	0.00026	21	0.00003	10	0.00002	0	0	98	0.00013	13	0.00001	10	0.00001	18	0.00002	72	0.0001	0	0	11	0.00001	30	0.00005	28	0.00003	12	0.00002	0	0	0	0
Draconibacterium orientale	1168034	S	12	0.00002	0	0	0	0	37	0.00004	0	0	21	0.00001	0	0	129	0.00013	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00002	0	0	0	0	0	0	23	0.00003
Lutibacter sp. A64	2918526	S	56	0.00009	0	0	0	0	0	0	0	0	40	0.00003	0	0	50	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	20	0.00003	0	0	0	0	15	0.00002	0	0	0	0	0	0	68	0.0001	0	0	75	0.0001	0	0	0	0	0	0	0	0	0	0
Capnocytophaga gingivalis	1017	S	44	0.00007	0	0	25	0.00003	0	0	0	0	53	0.00004	0	0	34	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.00002	0	0	15	0.00002	0	0	0	0	0	0	0	0	0	0
Polaribacter reichenbachii	996801	S	16	0.00003	0	0	76	0.00009	0	0	205	0.00023	0	0	91	0.00012	588	0.00058	745	0.00116	0	0	0	0	131	0.00017	0	0	23	0.00002	12	0.00002	108	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	350	0.00031	0	0	0	0	0	0	0	0	0	0	251	0.00031
Cruoricaptor ignavus	1118202	S	67	0.00011	63	0.00007	218	0.00027	118	0.00014	296	0.00033	1568	0.00111	127	0.00017	70	0.00007	275	0.00043	570	0.00095	0	0	151	0.00019	218	0.00032	297	0.00029	275	0.00037	32	0.00006	68	0.00007	508	0.00065	40	0.00004	141	0.00011	127	0.00015	355	0.0005	0	0	51	0.00007	228	0.00037	124	0.00015	110	0.00018	82	0.00009	0	0
Olivibacter sp. LS-1	2592345	S	12	0.00002	0	0	49	0.00006	30	0.00004	420	0.00047	421	0.0003	30	0.00004	22	0.00002	13	0.00002	46	0.00008	12	0.00002	34	0.00004	73	0.00011	67	0.00007	16	0.00002	0	0	10	0.00001	62	0.00008	40	0.00004	32	0.00002	45	0.00005	31	0.00004	0	0	0	0	43	0.00007	22	0.00003	15	0.00002	0	0	0	0
Chlorobaculum sp. MV4-Y	2976335	S	25	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodothermus marinus	29549	S	16	0.00003	0	0	0	0	0	0	0	0	14	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinibacter ruber	146919	S	18	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyclonatronum proteinivorum	1457365	S	13	0.00002	22	0.00003	0	0	19	0.00002	0	0	282	0.0002	0	0	100	0.0001	15	0.00002	13	0.00002	0	0	0	0	38	0.00006	0	0	87	0.00012	0	0	0	0	48	0.00006	12	0.00001	15	0.00001	0	0	25	0.00004	0	0	56	0.00007	46	0.00007	0	0	0	0	13	0.00001	0	0
Gemmatirosa kalamazoonensis	861299	S	24	0.00004	0	0	14	0.00002	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002
Escherichia coli	562	S	4271	0.00683	1069	0.00122	87	0.00011	207	0.00025	25128	0.02782	900	0.00064	77	0.0001	588	0.00058	0	0	236	0.00039	44	0.00007	0	0	237	0.00035	178	0.00017	8922	0.01213	62	0.00011	80	0.00008	2366	0.00303	195	0.00022	271	0.00021	74	0.00009	116	0.00016	13775	0.01205	115	0.00015	3619	0.0059	861	0.00107	31	0.00005	45	0.00005	155	0.00019
